Date,Close,High,Low,Open,Volume,Daily Return,SMA_30,EMA_30,RSI,MACD,MACD_signal,SMA_20,Upper_Band,Lower_Band,Signal,Portfolio_Value
2023-09-11,178.2507324,179.1849213,176.243221,178.956348,58953100,0.0066224114655042,180.75167439333333,181.49396113447585,54.7210071278325,-0.6455617020945965,-0.64552446599328,179.291780085,189.09366316403433,169.48989700596567,-1,11038.659114599994
2023-09-12,175.2096863,179.0160017,173.7388435,178.3799603,90370200,-0.0170604970821427,180.09293823,181.08852404838066,48.80617178841482,-1.0323334444631485,-0.7228862616872538,179.13475723,189.0994213037176,169.17009315628238,-1,11038.659114599994
2023-09-13,173.1326141,176.2035006,172.9040256,175.4183778,84267900,-0.0118547795151208,179.39275563333334,180.57523953558191,40.69985860698666,-1.4892876238748158,-0.8761665341247662,178.973759455,189.227547114182,168.719971795818,-1,11038.659114599994
2023-09-14,174.6531525,175.0109267,172.5065072,172.9239079,60895800,0.0087825070273688,178.84349720999998,180.19316940425406,49.05717309952122,-1.7090317083269895,-1.042739568965211,178.932515715,189.2519327395006,168.61309869049938,-1,11038.659114599994
2023-09-15,173.9276428,175.4084334,172.7450151,175.3885528,109205100,-0.0041540028886681,178.31670176,179.78894188139896,44.451254686601985,-1.9195951498969066,-1.2181106851515502,178.982703395,189.18821306205254,168.77719372794743,-1,11038.659114599994
2023-09-18,176.8693542,178.2706378,175.0804832,175.3885636,67257600,0.0169134207342918,178.19166056,179.60058138582485,46.71789726505014,-1.8280243425810738,-1.340093416637455,179.15562591,189.07686609366215,169.23438572633785,-1,11038.659114599994
2023-09-19,177.9625397,178.5190739,176.0345353,176.4221227,51826900,0.0061807513514402,178.20693766000002,179.49490127706196,41.8522097559407,-1.6482429654238615,-1.4017233263947364,179.31612701,189.0393294600008,169.5929245599992,-1,11038.659114599994
2023-09-20,174.4046936,178.5886485,174.3152387,178.1513673,58436200,-0.0199921067995413,178.07219238,179.16650078176764,30.412360344505274,-1.7724219973898414,-1.4758630605937575,179.22966537,189.1016291597307,169.3577015802693,-1,11038.659114599994
2023-09-21,172.8543243,175.2096774,172.7847651,173.4705003,63047900,-0.0088894929832323,177.93903045333334,178.75926358939554,28.474331434490225,-1.9731909039456639,-1.5753286292641389,178.87238769,189.1364099616589,168.60836541834112,-1,11038.659114599994
2023-09-22,173.7090302,175.9848765,172.9736163,173.5897771,56725400,0.004944660212935,177.84163716333333,178.4334420804023,26.82462231993253,-2.0398203070427314,-1.6682269648198573,178.79337997,189.196914788879,168.38984515112097,-1,11038.659114599994
2023-09-25,174.9910431,175.8755383,173.0729712,173.122665,46172700,0.0073802317503239,177.7849894166667,178.21135182360217,29.174316396072044,-1.9665081800442294,-1.727883207864732,178.667662045,189.19674034638473,168.13858374361524,-1,11038.659114599994
2023-09-26,170.8965302,174.1164829,170.5983825,173.7388433,64588900,-0.0233984141557471,177.53653564333334,177.7394278478859,31.768237002861454,-2.2132873639622517,-1.824964039084236,178.258706665,189.34184922517358,167.17556410482644,-1,11038.659114599994
2023-09-27,169.3759766,171.9698357,168.0045214,171.552435,66921800,-0.0088975100794644,177.30398254333335,177.1998503480223,36.39832118756818,-2.502707953482542,-1.9605128219638974,177.578440095,189.10247366065832,166.05440652934166,-1,11038.659114599994
2023-09-28,169.6343842,170.9660934,166.583363,168.2927271,56294400,0.001525644930215,177.10919444,176.7117557578273,35.51261288015645,-2.680327376571256,-2.104475732885369,176.73568497000002,187.97764077622807,165.49372916377197,-1,11038.659114599994
2023-09-29,170.1511688,171.9996664,169.286539,170.956157,51814200,0.0030464613789071,177.01677042666668,176.28849208312877,33.82303924811633,-2.7477178695715736,-2.23312416022261,175.90783691500002,186.47603156664374,165.3396422633563,-1,11038.659114599994
2023-10-02,172.6754303,173.2220318,169.8728635,170.1610785,52164500,0.0148354049978174,176.99225464,176.05539132292694,44.831734606760996,-2.5678380749755547,-2.3000669431731993,175.12719269,184.01830141453465,166.23608396546533,-1,11038.659114599994
2023-10-03,171.333786,172.55619,169.7635709,171.1946524,49594600,-0.0077697463829629,176.87829691666667,175.75077162467358,46.21809605034068,-2.5046692561328143,-2.340987405765122,174.267541505,180.6839073114971,167.85117569850289,-1,11038.659114599994
2023-10-04,172.5860138,173.1326154,169.9126475,170.0319005,53020300,0.0073087032583285,176.76003316333333,175.5465937005011,45.6044012849665,-2.326741960958202,-2.338138316803738,173.807901765,179.19285822793776,168.42294530206223,-1,11038.659114599994
2023-10-05,173.8282928,174.3649466,171.6120731,172.715209,48527900,0.0071980282332706,176.55431366,175.43573557788812,49.793283556152396,-2.06172547657971,-2.2828557487589327,173.67622223,178.9147304197643,168.4377140402357,-1,11038.659114599994
2023-10-06,176.3923187,176.8892265,172.1089612,172.7251371,57224100,0.0147503370061286,176.59108479666665,175.4974506180244,48.99158839723653,-1.6260583531882276,-2.1514962696447917,173.64193573000003,178.79497456115874,168.48889689884132,1,11038.659114599994
2023-10-09,177.8830414,177.9426679,174.7127675,175.7165157,42390800,0.0084511769615962,176.60367279000002,175.6513597007325,49.83472530244365,-1.147275082688509,-1.9506520322535352,173.62355118,178.70954442054065,168.53755793945933,1,11131.083921999993
2023-10-10,177.2867584,178.6085349,176.8494771,176.9985586,43698000,-0.0033521070660084,176.54404347666664,175.75686929423364,56.83316743951798,-0.8066523598447191,-1.7218520977717722,173.72740478500003,179.02998321432153,168.42482635567853,1,11094.114375999994
2023-10-11,178.6880341,178.7377279,176.5016429,177.0979232,47551100,0.0079040065521329,176.4009343466667,175.94597670105728,63.92978534637279,-0.41880740878653455,-1.4612431599747246,174.00517578499998,179.74090476943658,168.26944680056337,1,11180.993469399995
2023-10-12,179.5924072,181.2123162,177.932722,178.9563659,56743100,0.0050611844523056,176.1710316966667,176.18123028163424,64.01513840966868,-0.03802382480890287,-1.1765992929415603,174.25213852,180.50717030301166,167.99710673698831,1,11237.064601599994
2023-10-13,177.743927,180.8048657,177.0383113,180.2980252,51427100,-0.0102926411468022,175.8722249333333,176.28204942475463,56.385473575714805,0.11328710195203939,-0.9186220139628404,174.44295273,180.88630663669394,167.99959882330606,1,11122.458829199993
2023-10-16,177.6147156,177.9724898,175.4183765,175.6568977,52517000,-0.0007269525444884,175.51643829333335,176.3680278876737,69.09602850861174,0.22023706563138035,-0.6908501980439963,174.4802208,180.9909362247016,167.9695053752984,1,11114.447722399995
2023-10-17,176.0544128,177.3165628,173.7189555,175.5575051,57549400,-0.0087847608500746,175.10069173000002,176.34779465621088,68.94024471398629,0.17705134867779293,-0.5172698886996384,174.384814455,180.73460452181766,168.03502438818234,-1,11017.708948799993
2023-10-18,174.7525177,176.4817622,174.0270366,174.4941311,54764400,-0.0073948450328192,174.86648203333334,176.2448735622618,63.70407340037996,0.037343826293323445,-0.4063471457010461,174.40220566,180.7541299006636,168.0502814193364,-1,11017.708948799993
2023-10-19,174.3748627,176.7401331,174.1065283,174.9512623,59302900,-0.0021610847441313,174.79691467333333,176.1242277001804,61.394055858929015,-0.10266552972063892,-0.34561082250496467,174.47823258,180.7884111826504,168.1680539773496,-1,11017.708948799993
2023-10-20,171.8108368,174.3351216,171.5723156,174.2258013,64189300,-0.0147041027605637,174.62134094333334,175.8459444162978,47.67262088799752,-0.415727170703434,-0.3596340921446586,174.38332291,180.7984424276785,167.9682033923215,-1,11017.708948799993
2023-10-23,171.9300995,172.9338478,168.8790783,169.8530285,55980100,0.000694151208511,174.41065318,175.59330926040764,51.71828262556842,-0.6467519199554488,-0.4170576577068166,174.23027573,180.7298443797829,167.7307070802171,-1,11017.708948799993
2023-10-24,172.3673859,172.5959592,170.3896873,171.9797984,43816600,0.0025433964225676,174.31590983333336,175.3851851726394,49.338976667759624,-0.7855005785437186,-0.490746241874197,174.303818515,180.67660925199567,167.9310277780043,-1,11017.708948799993
2023-10-25,170.0418701,171.9897404,169.5946409,170.8170451,57157000,-0.0134916230692803,174.21288503333335,175.040455167953,39.25551969537067,-1.0707664509015444,-0.6067502836796665,174.33711319000003,180.60763908230012,168.06658729769993,-1,11017.708948799993
2023-10-26,165.8578644,170.3201013,164.6454083,169.316338,70625300,-0.0246057379722972,173.91970876333335,174.44802995711734,22.623979969538354,-1.6158297235362795,-0.8085661716509891,174.1482872,181.1945478146862,167.1020265853138,-1,11017.708948799993
2023-10-27,167.179657,167.915086,165.7982539,165.877761,58499100,0.0079694297571093,173.69477590333332,173.9791026695614,21.938599634822054,-1.9190174394348674,-1.0306564252077648,173.99971161,181.51082412595332,166.48859909404666,-1,11017.708948799993
2023-10-30,169.2368317,170.1113941,167.8256155,167.9746969,51131000,0.0123051735893919,173.44035848666667,173.67314970378328,30.39687828572923,-1.9705834238063176,-1.2186418249274755,173.82778168,181.6187340488118,166.03682931118817,-1,11017.708948799993
2023-10-31,169.7138824,169.8430682,166.8616216,168.3026662,44846000,0.0028188349734981,173.16540324333334,173.41771310353923,27.116133699107777,-1.9504720061622152,-1.3650078611744234,173.7467865,181.67930329464986,165.81426970535017,-1,11017.708948799993
2023-11-01,172.894104,173.1524906,169.0679078,169.9424704,56934900,0.0187387239925636,173.11505025666668,173.38393187105282,34.69580573383311,-1.6587947050887806,-1.423765229957295,173.76219101,181.68640886639088,165.83797315360914,-1,11017.708948799993
2023-11-02,176.471817,176.6805098,174.3748658,174.4344923,77334800,0.0206930885277614,173.23563334666667,173.58315026646878,47.30634842925874,-1.1259673529077077,-1.3642056545473775,173.89436722,181.91087818921815,165.87785625078183,1,11017.708948799993
2023-11-03,175.5575256,175.7264876,172.2779462,173.1624415,79763700,-0.0051809485250553,173.29724986000002,173.71052932024497,45.78413457448857,-0.7686134154107833,-1.245087206720059,173.852627565,181.82293587037037,165.88231925962964,1,10961.022881999992
2023-11-06,178.1215668,178.3203269,175.1202546,175.2892014,63841300,0.0146051340791968,173.40160065,173.995112383455,54.06889132739113,-0.27533723286575196,-1.0511372119491975,173.86455383499998,181.8609264413767,165.86818122862326,1,11119.993436399993
2023-11-07,180.6955719,181.3117328,177.8631912,178.071884,70530000,0.0144508334742539,173.72823537333335,174.42740009419984,61.140145622775506,0.31960419713809074,-0.7769889301317399,174.03499451,182.47169009449485,165.59829892550513,1,11279.581752599994
2023-11-08,181.7589264,182.3154607,180.4669631,181.2222727,49340300,0.0058847844959282,174.14100036666665,174.90040179134823,63.494396052641086,0.866910187059716,-0.4482091066934487,174.188539125,183.0812508808518,165.2958273691482,1,11345.509731599994
2023-11-09,181.2819061,182.9813223,180.6856107,181.8285077,53763500,-0.0026244669763851,174.52925109666666,175.31211174674513,68.73772078422043,1.2477789565189994,-0.10901149405095911,174.27301407,183.4105926484052,165.13543549159476,1,11315.934472999992
2023-11-10,185.4912567,185.6604413,182.6352534,183.0731107,66133400,0.0232199158236896,175.04058736,175.9688307759874,73.09239292640781,1.8677493627162107,0.28634067730247487,174.66038055500002,184.99584378732882,164.3249173226712,1,11576.914210199993
2023-11-13,183.8990631,185.1230623,183.3119431,184.9140946,43627500,-0.0085836584878774,175.41470845333333,176.4804586678592,68.89340540352367,2.2051836745491755,0.6701092767518151,174.97459793,186.04427257468896,163.904923285311,1,11478.198206999994
2023-11-14,186.5261993,187.1929312,185.3917576,186.7849263,60108400,0.0142857508663403,175.92112223,177.128570966707,76.74347213383255,2.6539971066171972,1.0668868427248914,175.498187255,187.71417882726092,163.2821956827391,1,11641.080651399992
2023-11-15,187.0934143,188.5761558,186.8645398,186.9342059,53790500,0.0030409401045465,176.40470224666666,177.771464084984,89.03226297392109,3.0206345008970743,1.4576363743593281,176.115232085,189.3747710040266,162.8556931659734,1,11676.247981399993
2023-11-16,188.785141,190.029047,187.7302959,188.6458241,54412900,0.0090421499138786,176.90326385333336,178.48202388595277,89.179414691045,3.4084153927015564,1.847792178027774,176.835746,191.2158339795536,162.4556580204464,1,11781.135036799993
2023-11-17,188.7652283,189.4518668,187.6506933,189.3224957,50922700,-0.0001054781106952,177.31569417333333,179.14545642879455,88.23814121043083,3.6718015125745467,2.2125940449371284,177.68346557499999,192.79657027428306,162.57036087571691,1,11779.900449399993
2023-11-20,190.5166473,190.9744114,188.9543092,188.964255,46505100,0.0092782924894223,177.73681437,179.8790816462917,88.79722972675796,3.9760286034998558,2.5652809566496737,178.612792965,194.50217723237478,162.72340869762525,1,11888.488427399992
2023-11-21,189.7106018,190.5863165,188.8149955,190.4768522,38134500,-0.0042308402516171,178.15094248333335,180.51337326911158,84.41007868215979,4.104772368714862,2.8731792390627113,179.47995376,195.82080617302563,163.13910134697437,1,11838.513606399993
2023-11-22,190.3773499,191.9894474,189.8996941,190.5564802,39617700,0.0035145537132548,178.54058634333333,181.14975885820118,82.3016999371956,4.212049840963488,3.1409533594428667,180.49672775,196.8954482138813,164.09800728611867,1,11879.851988599994
2023-11-24,189.043869,189.9693278,188.3273779,189.9394753,24048300,-0.0070044094042723,178.85563507,181.65905628670436,80.7294906926465,4.14172402986523,3.3411074935273395,181.65602798,196.9375160513226,166.3745399086774,1,11797.176172799993
2023-11-27,188.8647308,189.7404455,187.9790704,188.9941019,40552600,-0.0009476012152502,179.22632853000002,182.12393851336859,77.46383582129766,4.025136098892375,3.477913214600347,182.74028167,196.71865878581934,168.76190455418066,1,11786.069604399992
2023-11-28,189.471756,190.1484487,188.4766312,188.8547835,38415400,0.0032140738899675,179.62156321,182.59799125444158,74.94401031300623,3.9363454441541705,3.5695996605111118,183.75202788500002,196.48923698816336,171.01481878183668,1,11823.705166799993
2023-11-29,188.4467926,191.1535335,188.0487487,189.9693324,43014200,-0.0054095841070898,180.03464253666664,182.97533327673568,69.05008594529338,3.7401580167193345,3.6037113317527565,184.688673395,195.7201932654461,173.65715352455388,1,11760.157435999994
2023-11-30,189.0239563,189.3921628,187.2725421,188.914492,48794400,0.0030627409044052,180.51035715666666,183.3655670201721,71.9277818992098,3.589868583638264,3.6009427821298585,185.49516601,195.17121075967506,175.81912126032492,-1,11795.941585399994
2023-12-01,190.3076935,190.6261256,188.3074827,189.4021262,45679300,0.0067913994878119,181.04145151666668,183.81344614790294,66.35139780297604,3.5336166553423993,3.587477556772367,186.186959835,195.09456473547058,177.27935493452944,-1,11795.941585399994
2023-12-04,188.506485,189.1234727,186.5361421,189.0538067,43389500,-0.0094647172002008,181.59797312333333,184.11622284803823,65.42293125846024,3.3055893479272243,3.5310999150033386,186.834407805,194.24566973897515,179.42314587102487,-1,11795.941585399994
2023-12-05,192.4770355,193.4522536,189.2528257,189.2826934,66628400,0.0210632037407094,182.28287099,184.65563011590675,68.27614832928552,3.406004011941775,3.506080734391026,187.55218124,194.1460219266214,180.95834055337863,-1,11795.941585399994
2023-12-06,191.3824158,193.8105076,191.1734329,193.5020213,41089700,-0.0056870145425739,182.91670531999998,185.08961628907406,62.75900769117705,3.358541518939603,3.4765728913007417,188.08652343499998,194.04199265543176,182.1310542145682,-1,11795.941585399994
2023-12-07,193.3229065,194.0493434,192.6462137,192.6860272,47477700,0.010139336426957,183.69273986666667,185.6207963026822,63.302156427337515,3.437878806542585,3.4688340743491106,188.66472244,194.26859528026978,183.0608495997302,-1,11795.941585399994
2023-12-08,194.7558746,195.0345084,192.7258116,193.2532265,53377300,0.007412303725115,184.65600687333333,186.21015619283176,66.21762164788485,3.575170389632774,3.4901013374058434,189.338420865,194.42058518878414,184.25625654121583,1,11795.941585399994
2023-12-11,192.238205,192.5467064,190.4867907,192.1685541,60943700,-0.0129273101782985,185.49129180666668,186.59906256748778,54.47487722806651,3.441152597585102,3.4803115894416954,189.67576828,194.57511051007705,184.77642604992295,-1,11644.881409399994
2023-12-12,193.7607727,193.7707185,190.7853438,192.1387143,52696900,0.0079202138825629,186.30875650666667,187.06110838248858,60.14961810352834,3.4183958807661554,3.467928447706588,190.16885376,194.58106541280057,185.7566421071994,-1,11644.881409399994
2023-12-13,196.9949341,197.0347324,193.900095,194.1389153,70404200,0.0166915178698603,187.21812489666667,187.7020003642635,64.69284900599754,3.619606247010381,3.4982640075673466,190.69229049999998,195.72519018331127,185.6593908166887,1,11644.881409399994
2023-12-14,197.1441956,198.6468287,195.203705,197.054638,66831600,0.0007576920730572,188.02646128333333,188.31117425044008,68.98318988666662,3.747907522591902,3.5481927105722577,191.194829565,196.69970081614053,185.68995831385945,1,11653.687837899994
2023-12-15,196.606842,197.4327824,196.0396135,196.5670285,128256700,-0.002725688161219,188.69762878333333,188.84637862137944,67.84411289730173,3.762851453915431,3.591124459240892,191.585914615,197.46838571900474,185.70344351099527,1,11621.983975499994
2023-12-18,194.9349976,195.6713954,193.4423104,195.1340195,55751900,-0.0085034904329525,189.34354451666667,189.2391927490324,62.00260824937959,3.5983116593237128,3.592561899257457,191.89440308000002,197.80110307179197,185.98770308820806,1,11523.345155899993
2023-12-19,195.9799042,195.98985,194.93502,195.203708,40714100,0.0053602822113252,189.93882243,189.67407735877225,66.53557201247531,3.5117466868165366,3.576398856769273,192.167565925,198.30672406000502,186.02840778999496,-1,11584.994645299994
2023-12-20,193.880188,196.7162849,193.880188,195.9400887,52242800,-0.0107139362506126,190.37830963333332,189.94543933562565,59.99181220756594,3.2364064936919306,3.5084003841538047,192.376045235,198.446701604396,186.305388865604,-1,11584.994645299994
2023-12-21,193.7308807,196.1191893,192.5566408,195.1439713,46482500,-0.0007701008624976,190.77737477666668,190.18966135913368,57.388186845923855,2.971891441030891,3.401098595529222,192.543721775,198.56700317201734,186.52044037798265,-1,11584.994645299994
2023-12-22,192.6561737,194.4573472,192.0292402,194.2284576,37122800,-0.0055474222597697,191.15651703,190.3487911875767,59.24613572661899,2.645050981640793,3.2498890727515364,192.72433701,198.51799693802914,186.93067708197086,-1,11584.994645299994
2023-12-26,192.1088562,192.9447574,191.8899275,192.6661237,28919300,-0.0028409029904865,191.37710367999998,190.46234376902336,49.03196770126143,2.3151757102480985,3.062946400250849,192.88654328,198.40010344454936,187.37298311545067,-1,11584.994645299994
2023-12-27,192.208374,192.5566738,190.1584191,191.5516031,48087700,0.0005180281740702,191.65408071000002,190.5749908806993,52.29155435586215,2.038281396646994,2.8580133995300785,193.02337418,198.3113263160858,187.73542204391418,-1,11584.994645299994
2023-12-28,192.6362762,193.7110129,192.2282714,193.1935437,34049900,0.0022262411938409,191.85774994,190.7079770303316,47.920461734765155,1.8322477777669803,2.652860275177459,193.23284836,198.07017552030746,188.39552119969252,-1,11584.994645299994
2023-12-29,191.5913696,193.4522481,190.7952668,192.9546857,42628800,-0.0054242462562718,192.00768178333334,190.76497009934246,40.18523157240363,1.566590737587262,2.43560636765942,193.361219025,197.8521182752247,188.87031977477528,-1,11584.994645299994
